Sampled Text,Function ID
"Gai baten xurgapen-espektroak material batek maiztasun-tarte baten barruan xurgatzen duen erradiazio elektromagnetiko intzidentearen zatia erakusten du. Zentzu batean, emisio-espektro baten kontrakoa da. Elementu kimiko bakoitzak xurgapen-lerroak ditu uhin-luzera batzuetan, bere orbita-atomiko ezberdinen energia-desberdintasunekin lotzen dena. Izan ere, xurgapen-espektroa lagin batzuen osagaiak identifikatzeko erabiltzen da, hala nola likidoak eta gasak; gainera, konposatu organikoen egitura zehazteko erabil daiteke. Absortzio-espektroaren inplikazioen adibide bat da: objektu bat urdina, berdea eta horia koloreekin, argi zuriaren gainean gertatzen denean, gorriarekin agertuko da. Argi batek, metal bat jotzen duenean eta bere atalasearen energia gainditzen duenean, elektroi bat kentzen du; energia handiagoa bada, gehiegizko energia energia zinetiko bihurtzen da. Xurgatze-lerroak, normalean, molekula edo atomoan eragindako aldaketa mekaniko kuantikoaren izaeraren arabera sailkatzen dira. Errotazio-lerroak, adibidez, molekula baten errotazio-egoera aldatzen denean gertatzen dira. Errotazio-lerroak, normalean, mikrouhinen eskualde espektralean daude. Bibrazio-lerroak molekularen bibrazio-egoeraren aldaketei dagozkie, eta, normalean, eskualde infragorrian aurkitzen dira. Lerro elektronikoak atomo edo molekula baten egoera elektronikoaren aldaketari dagozkio, eta, normalean, eskualde ikusgaian eta ultramorean aurkitzen dira. X izpien xurgapenak atomoetako barruko oskoletako elektroien kitzikapenarekin lotuta daude. Aldaketa horiek ere konbina daitezke (adibidez, errotazio-bibrazio trantsizioak) bi aldaketen energia konbinatuaren xurgapen-lerro berriak sortuz. Aldaketa mekaniko kuantikoarekin lotutako energiak xurgapen-lerroaren maiztasuna zehazten du, batez ere, baina maiztasuna hainbat interakzio motaren bidez alda daiteke. Eremu elektriko eta magnetikoek aldaketa bat eragin dezakete. Inguruko molekulen interakzioek aldaketak eragin ditzakete. Esate baterako, gas-fasean, molekularen xurgapen-lerroak nabarmen alda daitezke molekula hori fase likidoan edo solidoan dagoenean eta ondoko molekularekin indartsuago elkar eragiten duenean. Xurgapen-lerroen zabalera eta forma behaketarako erabilitako tresnak zehazten dute erradiazioa xurgatzen duen materialak eta material horren ingurune fisikoak. Ohikoa da lerroek Gauss edo Lorentziar banaketaren forma izatea. Era berean, ohikoa da lerro bat bere intentsitatearen eta zabaleraren arabera soilik deskribatzea, forma osoa ezaugarritzea baino. Intentsitate integratua, xurgapen-lerroaren azpiko eremua integratuz lortzen dena, dagoen substantzia xurgatzaile kantitatearen proportzionala da. Intentsitatea substantziaren tenperaturarekin eta erradiazio eta xurgatzailearen arteko elkarrekintza mekaniko kuantikoarekin ere erlazionatuta dago. Elkarrekintza hori trantsizio-momentuaren arabera kuantifikatzen da, eta trantsizioa hasten den behe-egoera jakinaren eta konektatzen den goi-egoeraren araberakoa da. Xurgapen-lerroen zabalera hura erregistratzeko erabilitako espektrometroaren bidez zehaztu daiteke. Espektrometro batek berezko muga du zein estua ebatzi dezakeen marra bat, eta, beraz, behatutako zabalera muga horretan egon daiteke. Zabalera bereizmen-muga baino handiagoa bada, batez ere, xurgatzailearen inguruneak zehazten du. Xurgatzaile likido edo solido batek, zeinetan ondoko molekulek elkarren artean biziki elkarreragiten duten, xurgapen-lerro zabalagoak izan ohi dituzte gas batek baino. Material xurgatzailearen tenperatura edo presioa handitzeak lerroaren zabalera handitzeko joera izango du. Era berean, ohikoa da aldameneko hainbat trantsizio elkarrengandik nahiko hurbil egotea, haien lerroak gainjarri daitezen eta, beraz, ondoriozko lerro orokorra are zabalagoa da.",Normal
"Clonskeagh (irlanderaz: Cluain Sceach) Irlandako Dublin hiriburuaren hegoaldeko auzune bat da, Dun Laoghaire-Rathdowneko konderrian. Dodder ibaiak zeharkatzen du. 2011ko erroldaren arabera 11.273 biztanle zituen.",Normal
"Upper Cwmbran, galesez: Cwmbrân Uchaf, Galesko Cwmbran udalerriaren auzune bat da, Torfaen lurraldean.",Normal
"René de Saint-Périer, Poilloüe de Saint-Périerreko kondea, (Chambord, 1877ko abuztuaren 18a - Morigny-Champigny, 1950eko irailaren 12a) frantziar arkeologoa izan zen, Goi Paleolitoan aditua. Gatzarria eta Izturitze eta Otsozelaiako leizeak induskatu zituen. 1922an Lespugueko venusa topatu zuen, Garona Garaiko izen bereko herrian.",Normal
"Arlanzón Burgosko ibaia da, Arlanzaren ibaiadarra dena. San Millan haitzan, Demandako mendilerroan, jaioa 115 kilometroko ibilbidea egiten du.",Normal
"Purulia barrutia Indiako barruti bat da, Medinipur dibisioan, Mendebaldeko Bengala estatuan. 2.930.115 biztanle ditu 6.259 kilometro koadrotan. Honako barrutiekin egiten du muga: Dhanbad barrutiaBankura barrutiaPaschim Bardhaman district (en) Jhargram district (en) Bokaro barrutiaRamgarh barrutiaRanchi district (en) Seraikela Kharsawan barrutiaEast Singhbhum barrutia",Normal
"NGC 4485 galaxia bat da, Canes Venatici konstelazioan. William Herschelek aurkitu zuen 1788ko urtarrilaren 14an. UGC objektuak",Normal
"Chatham Illinoiseko herri bat da. Sangamon konderrian kokatua dago. 2010ean 11.500 biztanle zituen, 14,81 kilometro koadrotan banatuta.",Normal
"NGC 5164 galaxia bat da, Hartz Handia konstelazioan. William Herschelek aurkitu zuen 1789ko apirilaren 14an. UGC objektuak",Normal
"Penateak (latinez Penates) edo Di Penateak (latinez Di Penates, eta ahoskera: : ), beti pluralean, antzinako erromatar erlijioan, jatorrian, etxeko biltegiaren jainko babesleak ziren (izatez jeinuak). Ondoren, etxeetako jainko bihurtu ziren, etxe guztia babestuz (penate familiarrak edo txikiak), estatuaren babesleak ere bazeudelarik (Penate publikoak edo nagusiak). Lareekin, Jeinuekin eta Larvaeekin lotua zegoen. Penateak, Propertziok aipatzen ditu. Izena, Penus-etik dator, etxeko jakitoki edo biltegia dena. Hasieran, jakitokiak zaintzeaz arduratu ziren, ondoren, etxe osora hedatzeko. Eguneroko janariaren zati bat eskaintzen zitzaien, irudikatzen zituzten irudien bihotzean jarri behar zirenak. Hiriko magistratuek, zin egiten zuten Penate publikoen aurrean. Batzuetan, penateak, gazte bikote bat bezala irudikatzen ziren. Erromako Velia muinoan, eurei eskainitako tenplu bat zegoen. Vestarekin batera gurtu ziren paganismoa amaitu artea, erromatarrek beti pentsatu zuten Troian izan zutela jatorria, Eneasek Laziora ekarrita.",Normal
"Penmarc'h lurmuturra Bretainiako Finistère departamentuko hego-mendebaldeko muturrean kokatzen den lurmutur bat da, hots, Frantziako ipar-mendebaldeko muturrean dago. Audierne badiaren hegoaldeko muga da, bestalde Bizkaiko golkoaren iparraldeko muga ere bada. Gaur egun Saint-Guénolé eta Kerity badien artean hedatzen den Penmarc'h udalerrian XIV. mendetik XVI. menderarte garrantzi handia izan zuen hiri baten hondakinak daude. Hiri honen oparotasuna bertan zeuden bakailao bankuei zor zien, baina bankju horien desagerpenak, Ternuako bakailao bankuen aurkikuntzak eta 1595. urtean La Fontenelle itsaslapurrak toki honetan burututako arpilatzearen ondorioz hiriaren gainbehera etorri zen. Lurmutur honetan Eckmuhl itsasargia kokatzen da, honen argia 60 itsas miliatara (111 kilometro) ikus daitekelarik.",Normal
"Mapaikusi Gambia, bereizen ofiziala Gambiako Errepublika, mendebaldeko Afrikako estatu burujabea da. Iparraldean, ekialdean eta hegoaldean Senegal dauka, eta mendebaldean Ozeano Atlantikoa eta 2,2 milioi biztanle zituen 2020an. Bere hiriburua Banjul da eta hizkuntza ofiziala ingelesa da. “The mirror boy” eta “Rosaline Meurer” pelikulak Gambian filmatu dira.",Normal
"Salineno Ameriketako Estatu Batuetako erroldak esleitutako leku bat da. Starr konderrian kokatuta dago, Texas estatuan. 304 biztanle ditu, 0,176157 kilometro koadroko azaleran banatuta.",Normal
"Maider Egues Ergialde (Arrasate, Gipuzkoa, 1974ko azaroaren 8) kazetaria da. Informazio Zientzietan lizentziatu zen Euskal Herriko Unibertsitatean. 1993tik 1997ra Arrasate Telebistako albistegietako erredaktorea eta aurkezlea izan zen. Aldi berean Arrasate Press astekariko erredaktorea izan zen. 1994tik 1995era TVE2ko Frontón programako aurkezlea eta kolaboratzailea izan zen. 1997 eta 1998 bitartean Kili Kolo aurkeztu zuen ETB1en. Horrez gain, 1997tik 1999ra Jaiak programako erredaktorea eta 1999tik 2002ra Sorginen Laratza programako kazetaria izan zen. 2001 eta 2002 bitartean Chiloé aurkeztu zuen. 2002an Baietz Gogoratu! eta 2003an Kuxkuxeroak programetako erredaktorea izan zen. 2004an Vaya Semanita programako lokuzioak egin zituen. Gaur egun Teknopolis programako aurkezlea eta zuzendaria da.",Normal
"Francis Willughby, (Middleton Hall, 1635ko azaroaren 22a - Wollaton Hall, 1672ko uztailaren 3a), britainiar ornitologo eta iktiologoa izan zen. John Ray ikaskide eta lagunarekin batera Europan barrena egin zituen espedizioak. 1664an biek 391 sarrera dituen latina-okzitaniera-gaztelania-arabiera-mendebaleko euskara (""Latine"", ""Provencel"", ""Hispanice"", ""African"" eta ""Biscay"") hiztegia idazti zuten, Europan barna bidaian ibili ondoren. 1676an, hil ondoren, Rayk Ornithologia libri tres argitaratu zuen, Willughby's Ornithologia izenpean.",Normal
"Portoferraio Italiako udalerri bat da. Livornoko probintzian kokatuta dago, Toscana eskualdean. 11.797 biztanle ditu, 48,48 kilometro koadroko azaleran banatuta. Portoferraiok honako udalerri hauekin egiten du muga: Campo nell'ElbaCapoliveriMarcianaPorto AzzurroRio nell'ElbaRio (en)",Normal
Pachycephala olivacea Pachycephala generoko animalia da. Hegaztien barruko Pachycephalidae familian sailkatua dago.,Normal
attosegundo • femtosegundo • pikosegundo • nanosegundo • mikrosegundo • milisegundo • segundo minutu • ordu • egun • aste • hil • urte • bosturteko • hamarkada • mende • milurteko • gigaurte,Normal
Uricita substantzia organiko motako minerala da. Uricita substantzia organiko mineralaren formula kimikoa hau da: C 5 H 4 N 4 O 3 {displaystyle {ce {C5H4N4O3}}} . Sistema monoklinikoaren arabera sortzen ditu kristalak. Mohs eskalaren arabera duen gogortasunaren balioa 1 - 2 da.,Normal
Nyanga Gabongo bederatzi probintzietako bat da. Bere hiriburua Tchibanga da. 52.854 biztanle zituen 2013an 21.185 km²-tan banatuta. Moyen-Ogooué sei departamentutan banaturik dago: Estuaire · Haut-Ogooué · Moyen-Ogooué · Ngounié · Nyanga · Ogooué-Ivindo · Ogooué-Lolo · Ogooué-Maritime · Woleu-Ntem,Normal
"Petersburg Illinoiseko hiri bat da. Menard konderrian kokatua dago. 2010ean 2.260 biztanle zituen, 3,77 kilometro koadrotan banatuta.",Normal
"Dundee balea espedizioa (1892-1893; ingelesez: Dundee Whaling Expedition) 1892ko irailaren 6an hasi zen, Dundee-ko (Eskozia), balea konpainia batek (artikoko baleen falta zela eta) lau lurrunontzi, Balaena, Active, Diana eta Polar Star, Weddell itsasora bidaltzea erabaki zuenean balea frankoen bila. Ez zuten aurkitu harrapatu ahal izan zuten balearik Antartikako balea urdina oso indartsua baitzen harrapatua izateko zituzten baliabideekin. Hala ere, espedizioak irabaziak lortu zituen, bildutako itsas txakurren larru ugariengatik. Espedizioko kideen artean William Speirs Bruce eta William Gordon Burn Murdoch zientzialariak nabarmentzen dira, Alexander Fairweather kapitainak agindutako Balaenako zirujaua eta laguntzailea. 1893ko urtarrilaren 8an, Thomas Robertson Active itsasontziko kapitainak Dundee uhartea (63°30′S 055°55′W﻿ ﻿63.500°S 55.917°W﻿ -63.500; -55.917) aurkitu zuen.",Normal
"John Dalton (1766ko irailaren 6a – 1844ko uztailaren 27a) Ingalaterrako kimikaria, fisikaria eta meteorologoa izan zen. Manchesterko unibertsitatean fisika eta kimika irakatsi zuen urte askotan. Ikusmenean bazuen akats bat, diskromatopsia edo koloreak bereiz ezina. Berak deskribatu eta aztertu zuen daltonismo izen arruntez ezagunago den arazo hori. Fisikan gasei buruzko ikerketak sakondu zituen, meteorologiatik abiatuz. Bere izena daraman legea finkatu zuen. New System of Chemical Philosophy (1808) liburuan atomoaren teoriaren oinarriak finkatu zituen, gaur egun ezagutzen diren bezala. Ehule apal baten semea, Cumberlanden jaio zen, Ingalaterran. Bere herrixkako eskolan hasi zen eta hainbeste aurreratu zuen denbora gutxian, ezen, hamabi urterako eskolako maisu bihurtu baitzen. Handik zazpi urtera eskolako zuzendari egin zuten. 1793an, Manchesterrera joan zen bizitzera eta han bizi izan du zen geroztik. Matematika, fisika eta kimika irakasten zituen ikastetxe batean. Hala ere, obligazio horiek bere azterketa zientifikoak egiteko eragozpen zirela iritzi zionean, postua bertan behera utzi eta ikasleei matematika eta kimika irakasten hasi zen klase pribatuen bitartez bere gastuei aurre egin ahal izateko. Ez zen ezkondu eta modu xume eta apalean bizi izan du zen beti, baita ospea izan zuenean ere. Lehen azterketa zientifikoak meteorologiaren alorrean garatu zituen eta bizi guztian izan zuen zaletasun hori: egunero jasotzen zituen tenperatura, presio barometriko edo plubiometria datuak. John Dalton izan zen koloreetarako itsutasuna deskribatu zuen lehenengoa, berak ere jasan baitzuen. Kuakero konbentzitua, Daltonek beti arropa xume eta ilunak janzten zituen. Horregatik, bere lagunak harriturik geratu ziren, 1832an, Gilen IV.a aurkeztu behar ziotela eta, janzkera eskarlataz azaldu zenean. Daltoni, ordea, gris iluna iruditu zitzaion eta kezka handirik gabe joan zen erregea ikustera. Gas nahasketa batek eragiten duen presioa eta gas horietako bakoitzak bere aldetik, nahasketaren bolumen bera harturik, eragingo lukeen presioen batuketa berdinak direla dioen kimikako legea da. Beraz, gas nahasketa batean presio bateratua eta osagai bakoitzaren banakako presioen batuketa berdinak dira. 1803an formulatu zuen Daltonek atomoen teoria. Esan zuen, gai osatuak, elementu desberdinen atomoen konbinazioz eratzen direla, zenbaki txiki osoek definitutako proportzioetan, baina ez zuen metodo fidagarririk atomoen konbinazio erlazioak zehaztu ahal izateko. Egoera horretan, uste izan zuen, bi elementuz –A eta B– osatutako konposatu batean, gai osatuaren formulak ahalik eta bakunena izan behar zuela: AB. Horretan oinarriturik, eta euren artean konbinatzen ziren zenbait elementuren masa atomikoak kontuan hartuta, lehenengo masa atomiko erlatiboak kalkulatzeko gai izan zen. Hala ere, gai osatuen formulei buruzko haren usteak ez ziren beti zuzenak izan. Adibidez, uste zuen uraren formula HO zela eta beraz, bere taulako zenbait masa atomiko gaizki kalkulatuak zeuden.",Normal
Lepadicyathus mendeleevi Lepadicyathus generoko animalia da. Arrainen barruko Gobiesocidae familian sailkatzen da.,Normal
"Erotofilia (grezierazko Ἔρως, eros, ""maitasuna"" eta filia, ""zaletasuna"") egoera hipotetiko baten aurrean bakoitzaren sexu erreakzioan oinarritzen den jarrera da. Jarrera eta prozedura erotofilikoetaz hitz egin dezakegu, prozedura erotofilikoak izateko, lehenik, jarrera erotofilikoak izan beharko genituela egia bada ere. Fisher eta Hallek 1988an landutako kontzeptua da. Bi autore hauek erotofiliaz -sexu estimuluen aurreko jarrera positiboa bezala- eta erotofobiaz -sexu estimuluen aurreko jarrera negatiboa bezala- hitz egiten dute, planteatuz bi hauek sexu estimuluen aurreko bakoitzaren jarrera eta, beraz, erreakzionatzeko modua bezala. Printzipioz pertsona kontserbadoreak jarrera erotofoboak izango lituzketela aurreirizten da, pertsona liberalak, ordea, jarrera erotofilikoagoak izango lituzketelarik, baina hau ez da arau mugiezin baten moduan hartu. Pertsona erotofilikoek sexu estimuluen aurrean jarrera positiboak erakustea onura gehiago izan ditzake, izan ere, sexuarekin edota sexualitatearekin zerikusia duten informazio edo zerbitzuetara hurbiltzeko erraztasun handiagoak izango dituzte. Era berean, kalean izandako estimulu edo egoeren aurrean erantzun asertibo eta, beraz, eraginkorragoak emateko aukera izango dute, eta giza harremanak ere positiboagoa osatuko dituzte. Erotofilia nerabezaroaren garaian azaltzen dela esan beharra dago. Garai honetan, nerabea estimulu hormonal handiak jasotzen duenez, bere interesak sexuarekiko handiak dira, eta handik abiatzen da bere interesa sexuarekin lotuta dauden gai guztiekin. Beste era batera esanda, nerabea ontzat hartzen du sexua eta sexuarekin lotutako gaiak. Horregatik ez da arraroa ikustea nerabe jakin batzuei, mutilak batik-bat, eduki sexualak duten materiala lortzeko helburuarekin, baina gaur egun Internet-a asko erraztu du kontu hori. Dena dela, kontzeptu hau berria da nolabait. Ikertzen hasi zen garaian, hezkuntza erlijiosoa oraindik ohikoa zen eta autoritate erlijiosoak jazartzen zuten nerabeen jarrera batzuk baina, aldi berean, psikologoek txalotzen zuten jarrera hauek garapen emozionalaren alde sexuala kontuan hartzen zutelako. Haien ustetan, eta gaur egungo pentsaera berdina da, arriskutsuegia zen erotofiliaren kontrako jarreran erortzea: erotofobia. Erotofobia sexuarekiko jarrera negatibo guztiak biltzen dituen jarrera da. 600 pertsonen inguruan egin zen ikerketa baten arabera (13-43 urteko pertsonak) erotofiliaren beherakadak eragin nabari bat zuten gizonetan bai emakumeetan, %32a gizonetan eta %18a emakumeetan, eta gainera gizonak sexuarekiko onarpen sexuala emakumeena baino askoz handiagoa zela frogatu zen ere. Erotofilia erabiltzen da sexu terapietan, fantasia erotikoak bezala. Gobernu erakundeak bultzatzen eta bideratzen dute erotofilia osasun sexuala zaintzeko; sexualitate osasuntsu, libre eta taburik gabekoa gobernuen erakunde osasuntsuen helburu garrantzitsu bat da, gutxienez Europako herrialdeetan. Nerabeak erakartzera osasun sexual on horri beste helburu jakin bat da erakunde horientzat.",Normal
"Matxinada Espartakista (alemanez: Spartakusaufstand) greba orokorra eta liskar armatuak izan ziren, 1919ko urtarrilaren 5etik 12ra arte Berlinen gertatutakoak. Terminoaren erabilera orokortu egin da, egiatan Espartakisten Ligak, geroago Alemaniako Alderdi Komunista bihurtu zenak, ez zuen langileen eta soldaduen matxinada hasi, ezta zuzendu ere, matxinada hasirik zegoenean hari lagundu baizik. 1918ko urrian, Hohenzollerndarrak eraitsi eta Weimarko Errepublika aldarrikatu ostean, iraultza nahia sortu zen Alemanian. Gobernu berriak, Friedrich Ebert buruan zutela, barne ordenari eusten saiatzen zen, burgesia eta maila ertainaren arteko gatazkak baretzen eta fronte batu bat erakusten saiatzen zen munduko potentzien begitara. Bide batez, proletarioen iraultza ekiditen zuten, nahiz eta sozialista erradikalenak errusiar boltxebikeak antzeratu nahi izan. Horretarako, Eberten gobernuak tropa desmobilizatuak eta langile eta soldaduen sobieten sortzaileak kontrolpean izan beharra zituen, erregimenarentzat oztopo bat ez izateko. Beste alde batetik, Errusiar Iraultzaren albisteak ziurgabetasuna sortu zuen Alemanian; izan ere, Leninek zuzendutako boltxebikeek gobernu deskonposatu bat baliatu zuten jaurbidea aldarazteko. Ondorioz, Ebertek eta bere ingurukoek hori gertatzea saihestu nahi zuten. Matxinada 1918ko abenduan hasi zen Alemaniako Lehen Kongresu Sobietarrean, Berlinen. Bere ordezkariak, Langile eta Soldaduen Kontseiluko kideak, eta Alemaniako Alderdi Komunistaren eraginpean, Gabonak baino lehenago egin zuten Paul von Hindenburg Mariskalaren kargugabetzea. Friedrich Eberten gobernu sozialdemokratak eskari hauek ezeztatu zituen, Hindenburg marexalak ordezkatutako armadak lagunduta eta lasaitasun urduri bat atxikiz 1918. urteko azken egunetan. Hala ere, urtarrilaren 5ean, ezkertiar erradikalenak, Espartakisten Ligak lagunduta, Vörwarts egunkariaren egoitza hartu zuten. Ostera, lehen mugimendu iraultzailea Lehen Sobietar Biltzarreko giza multzoek hasi zuten, boltxebikeen jarraitzaile ziren langile eta soldaduek nagusituta. Hauek greba orokorra ezarri zuten Berlinen eta Eberten gobernuaren uzkailtzea lortu zuten, nahiz eta momentu hori matxinadarako horretarako desegokia izan Alemaniako Alderdi Komunistarentzat. Hain zuzen, buru komunista zen Rosa Luxemburgek zion, 1919ko Alemaniako egoera ez zela 1917ko Errusiakoaren berdina eta soldadu desmobilizatuekin ezinezkoa zela gobernua uzkailtzea lortuko zuen borrokalari giza multzoa batzea. Beste alde batetik, jaurbide boltxebike errusiarrak ezin zieten alemaniar komunistei lagundu, ez baitzeuden horretarako egoera onean. Hori gutxi balitz, Eberten gobernua, langileen ordainketaren eta egoeraren hobekuntzen ziurgabetasun hori lasaitzen saiatzen ari zen. Gobernuak zioen, Woodrow Wilsonek zuzendutako Estatu Batuetako gobernuak laguntza ekonomikoa emango ziela nahigabe sozial horrekin amaitzeko; horrek langileen errebuelta nahia izugarri jaitsi zuen. Faktore guzti hauek izanda ere, Karl Liebknecht buruak erabaki zuen garaia zela. Rosa Luxemburg ez zegoen horretaz seguru, baina hala ere esan zuen dudarik gabe lagunduko zuela kausa hau hasi orduko. Matxinoek gobernuaren dimisioa eskatu zuten, beraz Ebertek armadaren laguntza eskatu zuen. Armadaren kontraerasoa 1919ko urtarrilaren 9an hasi zen, Walther von Lüttwitz jenerala buru zutela eta Freikorps antikomunistek lagunduta. Matxinatutako langileen borrokak, ""Aste Odoltsua"" izenez ezagututakoari eman zion hasiera, hainbat egunetan zehar Berlingo kaleak guda-zelai bihurtuz. Langile espartakistek, fabriketan lubakituta zeudenak, ez zuten beste langile eta soldaduen laguntza handirik jaso, beraz ezin izan zuten denbora askoan eutsi. Gauzak horrela, pixkanaka-pixkanaka hauek hiltzen edo harrapatzen joan zen gobernua. Urtarrilaren 15eko arratsalderako, Berlingo matxinada komunistak porrot egin zuen eta espartakistek hartutako hiriko puntu guztiak berreskuratuta zituen gobernuak. Ligako bi buru nagusiak, Luxemburg eta Liebknecht, harrapatuak eta erailak izan ziren. Hilketa hauek gatazka asko piztu zituzten Alemania guztian zehar.",Normal
"Nekla Poloniako Polonia Handiko voivoderriko landa-hiri udalerri bat da, Września barrutian kokatuta. 95,86 km²ko azalera du eta 2017ko datuen arabera 7451 biztanle zituen.",Normal
"Abbe Etiopia eta Djibuti arteko mugan dagoen aintzira da. Afarreko sakonunean dauden sei aintziretako bat da, gainerakoak Afambo, Bario; Gargori, Gummare eta Laitali dira. Awash ibaiaren urak jasotzen ditu baina hustubiderik ez du. Abbe aintzirako ura oso gazia da eta flamenkoak aurkitzea ohikoa izaten da ur gazi horietan aurkitzen baitute elikagai. Urte guztian jotzen du eguzkiak eta airea lehorra da. Hileroko tenperatura maximoak 30º eta 40º artean egoten dira eta minimoak 21º eta 30º artean. Afarreko sakonunean dauden sei aintziratako bat da gainerakoak Afambo, Bario, Giorgi, Gummare eta Laitali dira. Etiopia eta Djibutiren artean dago.",Normal
"Shiho Onodera (japonieraz: 小野寺 志保, Onodera Shiho?, 1973ko Azaroaren 18a -) Japoniako futbolaria da. ",Normal
